idrealestate,type,typeOfOffer,city,municipality,squareFootage,constructionYear,landArea,floorInfo,registration,heatingType,roomNo,bathroomNo,price,country,con,pl,pumpaIliKalorimetri
8511,flat,sale,Beograd,"Centar (uži)",97,1960,NULL,"3 / 5",Da,Centralno,4,NULL,215000,Srbija,Standardna,NULL,NULL
8512,flat,sale,Beograd,"Novi Beograd Blok 70 (Kineski TC)",51,1996,NULL,"2 / 4",Da,Centralno,2,NULL,115000,Srbija,Standardna,NULL,NULL
8513,flat,sale,Beograd,"Mirijevo I",48,2019,NULL,"- / 5",Da,Samostalno,3,NULL,50400,Srbija,Novogradnja,NULL,NULL
8514,flat,sale,Beograd,Voždovac,39,2020,NULL,"1 / 5",Da,Samostalno,2,NULL,87600,Srbija,Novogradnja,NULL,NULL
8515,flat,rent,Beograd,"Tošin bunar",68,NULL,NULL,"2 / 4",NULL,"Centralno, Klima",2,NULL,330,Srbija,Standardna,NULL,NULL
8516,flat,sale,Beograd,"Crveni krst",60,NULL,NULL,"2 / 4",Da,"Centralno, Klima",2,1,130000,Srbija,Izvorno,NULL,NULL
8517,flat,rent,Beograd,"Vračar (Centar)",50,NULL,NULL,"- / 4",NULL,Centralno,3,NULL,400,Srbija,Izvorno,NULL,NULL
8518,flat,sale,Beograd,Rakovica,43,NULL,NULL,"- / -",NULL,Samostalno,2,NULL,55900,Srbija,Novogradnja,NULL,NULL
8519,flat,sale,Beograd,"Vračar (Centar)",42,1936,NULL,"- / 1",Da,"Samostalno, Klima",2,NULL,82500,Srbija,Izvorno,NULL,NULL
8520,flat,sale,Beograd,"Vračar (Centar)",100,2013,NULL,"5 / 6",Da,"Centralno, Klima",3,NULL,269000,Srbija,Novogradnja,NULL,NULL
8521,flat,sale,Beograd,"Centar (uži)",70,NULL,NULL,"3 / 5",Da,"Centralno, Klima",3,NULL,158000,Srbija,Standardna,NULL,NULL
8522,flat,sale,Beograd,Rakovica,38,NULL,NULL,"- / -",NULL,Samostalno,2,NULL,49400,Srbija,Novogradnja,NULL,NULL
8523,flat,sale,Beograd,Rakovica,24,NULL,NULL,"1 / -",NULL,Samostalno,1,NULL,31200,Srbija,Novogradnja,NULL,NULL
8524,flat,sale,Beograd,Rakovica,100,NULL,NULL,"5 / 6",Da,"Centralno, Klima",3,NULL,87000,Srbija,Standardna,NULL,NULL
8525,home,sale,Beograd,"Vračar (Centar)",350,NULL,NULL,NULL,Da,Klima,8,NULL,1100000,Srbija,Standardna,NULL,NULL
8526,flat,sale,"Novi Sad","Novo Naselje",101,NULL,NULL,"- / -",Da,NULL,3,1,84460,Srbija,NULL,NULL,NULL
8527,flat,sale,"Novi Sad",Adice,43,NULL,NULL,"1 / 2",NULL,Centralno,2,1,55530,Srbija,U,NULL,NULL
8528,flat,sale,Beograd,Senjak,78,2019,NULL,"2 / 2",Da,NULL,3,NULL,193721,Srbija,Novogradnja,NULL,NULL
8529,flat,sale,Beograd,"Višnjička banja",106,NULL,NULL,"3 / 3",Da,"Centralno, Klima",2,NULL,110000,Srbija,Novogradnja,NULL,NULL
8530,flat,sale,Niš,Durlan,43,NULL,NULL,"0 / -",Da,Samostalno,1,NULL,34000,Srbija,Novogradnja,NULL,NULL
8531,flat,rent,Beograd,"Vračar (Centar)",75,NULL,NULL,"- / 4",NULL,"Samostalno, Klima",4,NULL,950,Srbija,Novogradnja,NULL,NULL
8532,home,sale,Beograd,Surčin,160,NULL,NULL,NULL,Da,Samostalno,4,NULL,80000,Srbija,Izvorno,NULL,NULL
8533,flat,sale,NULL,NULL,72,NULL,NULL,"2 / -",NULL,NULL,1,NULL,102000,"Bosna i Hercegovina",Standardna,NULL,NULL
8534,flat,rent,Beograd,"Vračar (Centar)",50,2019,NULL,"3 / 7",NULL,"Centralno, Klima",2,NULL,600,Srbija,Novogradnja,NULL,NULL
8535,flat,sale,NULL,NULL,61,NULL,NULL,"3 / -",NULL,NULL,1,NULL,82500,"Bosna i Hercegovina",Standardna,NULL,NULL
8536,flat,sale,Beograd,Rakovica,30,NULL,NULL,"1 / 2",NULL,Samostalno,1,NULL,39000,Srbija,Novogradnja,NULL,NULL
8537,flat,sale,NULL,NULL,72,NULL,NULL,"4 / -",NULL,NULL,1,NULL,110000,"Bosna i Hercegovina",Standardna,NULL,NULL
8538,flat,sale,NULL,NULL,172,NULL,NULL,"5 / -",NULL,NULL,1,NULL,270000,"Bosna i Hercegovina",Standardna,NULL,NULL
8539,home,sale,"Stara Pazova",Drinska,172,NULL,NULL,NULL,Da,NULL,6,NULL,85000,Srbija,Novogradnja,NULL,NULL
8540,flat,sale,Beograd,"Savski venac",69,1964,NULL,"- / 8",Da,Centralno,3,NULL,168000,Srbija,Izvorno,NULL,NULL
8541,flat,sale,Beograd,Zvezdara,92,1950,NULL,"3 / 4",Da,Centralno,4,NULL,179000,Srbija,Standardna,NULL,NULL
8542,flat,sale,Beograd,Zvezdara,106,NULL,NULL,"2 / 8",Da,Centralno,4,NULL,222600,Srbija,Novogradnja,NULL,NULL
8543,flat,rent,Beograd,"Vračar (Centar)",70,NULL,NULL,"1 / 6",NULL,"Samostalno, Klima",2,NULL,600,Srbija,Izvorno,NULL,NULL
8544,flat,rent,Beograd,"Centar (uži)",90,NULL,NULL,"4 / 23",NULL,Centralno,3,NULL,1400,Srbija,Novogradnja,NULL,NULL
8545,flat,sale,Beograd,Rakovica,31,NULL,NULL,"2 / -",NULL,Samostalno,1,NULL,40300,Srbija,Novogradnja,NULL,NULL
8546,flat,sale,Beograd,Zvezdara,92,NULL,NULL,"2 / 7",Da,Centralno,4,NULL,202400,Srbija,Novogradnja,NULL,NULL
8547,flat,sale,Beograd,"Banovo brdo",174,NULL,NULL,"- / 4",NULL,NULL,4,NULL,302400,Srbija,Novogradnja,NULL,NULL
8548,flat,sale,Beograd,Voždovac,70,NULL,NULL,"- / 5",Da,NULL,4,NULL,146300,Srbija,U,NULL,NULL
8549,flat,sale,Beograd,Rakovica,23,NULL,NULL,"1 / 2",NULL,Samostalno,1,NULL,29900,Srbija,Standardna,NULL,NULL
8550,flat,sale,Beograd,"Centar (uži)",113,NULL,NULL,"2 / 2",Da,Klima,4,NULL,204000,Srbija,Izvorno,NULL,NULL
8551,flat,sale,Beograd,"Centar (uži)",112,2006,NULL,"5 / 5",Da,Centralno,3,NULL,249000,Srbija,Standardna,NULL,NULL
8552,flat,sale,Beograd,Voždovac,46,NULL,NULL,"1 / 5",Da,NULL,2,NULL,96140,Srbija,U,NULL,NULL
8553,flat,sale,Beograd,"Dedinje (RTV Pink)",146,2008,NULL,"2 / 3",Da,Samostalno,4,NULL,345000,Srbija,Standardna,NULL,NULL
8554,flat,sale,Beograd,Rakovica,38,NULL,NULL,"1 / -",NULL,NULL,2,NULL,49400,Srbija,Novogradnja,NULL,NULL
8555,flat,sale,Beograd,Voždovac,86,NULL,NULL,"- / 5",Da,NULL,4,NULL,179740,Srbija,U,NULL,NULL
8556,flat,sale,Beograd,Voždovac,100,NULL,NULL,"2 / 5",Da,NULL,4,NULL,209000,Srbija,U,NULL,NULL
8557,flat,sale,Beograd,Rakovica,32,NULL,NULL,"5 / 6",Da,Klima,1,NULL,40000,Srbija,Standardna,NULL,NULL
8558,flat,sale,Beograd,Voždovac,46,NULL,NULL,"2 / 5",Da,NULL,2,NULL,96140,Srbija,U,NULL,NULL
8559,home,sale,Beograd,Voždovac,340,2002,NULL,NULL,Da,Klima,5,NULL,299000,Srbija,Standardna,NULL,NULL
8560,flat,sale,Beograd,Voždovac,115,NULL,NULL,"1 / 3",Da,Klima,4,NULL,150000,Srbija,Izvorno,NULL,NULL
8561,flat,sale,Beograd,Rakovica,39,NULL,NULL,"- / 4",NULL,Samostalno,2,NULL,31000,Srbija,Standardna,NULL,NULL
8562,flat,sale,Beograd,"Dedinje (RTV Pink)",65,2008,NULL,"- / 4",Da,Centralno,2,NULL,130000,Srbija,Standardna,NULL,NULL
8563,flat,sale,Beograd,"Novi Beograd Blok 72",90,NULL,NULL,"3 / 7",NULL,Centralno,4,NULL,140000,Srbija,Standardna,NULL,NULL
8564,flat,sale,"Novi Sad","Detelinara nova",37,NULL,NULL,"- / -",NULL,NULL,NULL,NULL,72100,Srbija,NULL,NULL,NULL
8565,flat,sale,Beograd,Voždovac,66,NULL,NULL,"7 / 9",NULL,Centralno,3,1,108000,Srbija,Izvorno,NULL,NULL
8566,flat,sale,Beograd,"Braće Jerković",72,NULL,NULL,"6 / 7",Da,Centralno,3,1,90000,Srbija,Standardna,NULL,NULL
8567,flat,sale,Beograd,"Kumodraž I",58,NULL,NULL,"4 / 4",Da,Centralno,3,1,72500,Srbija,Standardna,NULL,NULL
8568,flat,sale,Beograd,"Kumodraž I",76,NULL,NULL,"4 / 4",Da,Centralno,3,1,95000,Srbija,Standardna,NULL,NULL
8569,flat,sale,Beograd,"Kumodraž I",74,NULL,NULL,"1 / 4",Da,Centralno,3,1,95000,Srbija,Izvorno,NULL,NULL
8570,flat,sale,Beograd,Železnik,62,NULL,NULL,"3 / 3",NULL,Samostalno,3,1,55000,Srbija,Novogradnja,NULL,NULL
8571,flat,sale,Beograd,Železnik,60,NULL,NULL,"3 / 3",NULL,Samostalno,3,1,63000,Srbija,Standardna,NULL,NULL
8572,flat,rent,Beograd,"Gornji Dorćol",58,NULL,NULL,"4 / 7",NULL,"Centralno, Klima",2,1,500,Srbija,Novogradnja,NULL,NULL
8573,flat,sale,Beograd,Voždovac,61,NULL,NULL,"7 / 8",Da,Centralno,3,1,99000,Srbija,Izvorno,NULL,NULL
8574,flat,sale,Beograd,"Kumodraž I",75,NULL,NULL,"- / 4",Da,Centralno,3,1,115000,Srbija,Izvorno,NULL,NULL
8575,flat,sale,Beograd,"Miljakovac I",70,NULL,NULL,"1 / 5",Da,Centralno,3,1,82000,Srbija,Izvorno,NULL,NULL
8576,flat,sale,Beograd,Voždovac,62,NULL,NULL,"6 / 7",Da,Centralno,3,1,119900,Srbija,Novogradnja,NULL,kalorimetri
8577,flat,sale,Beograd,Skadarlija,47,NULL,NULL,"5 / 6",Da,Samostalno,3,1,139000,Srbija,Izvorno,NULL,NULL
8578,flat,sale,Beograd,"Denkova bašta",73,NULL,NULL,"4 / 4",Da,Centralno,3,1,115000,Srbija,Standardna,NULL,NULL
8579,flat,sale,Beograd,"Trg Republike ( centar )",50,NULL,NULL,"6 / 7",Da,Centralno,3,1,133000,Srbija,Izvorno,NULL,NULL
8580,flat,sale,Beograd,Voždovac,78,NULL,NULL,"3 / 5",Da,Centralno,3,1,115000,Srbija,Izvorno,NULL,NULL
8581,home,rent,Niš,"9 Maj (Novo naselje)",90,2004,NULL,NULL,Da,Samostalno,4,2,8,Srbija,Novogradnja,NULL,NULL
8582,flat,sale,Beograd,Voždovac,62,NULL,NULL,"2 / 6",Da,Centralno,3,1,99000,Srbija,Standardna,NULL,NULL
8583,flat,sale,Beograd,"Profesorska kolonija",80,1979,NULL,"2 / 5",Da,Centralno,3,1,188000,Srbija,Izvorno,NULL,NULL
8584,flat,sale,Zrenjanin,Lesnina,57,NULL,NULL,"- / -",NULL,Centralno,2,1,55000,Srbija,Standardna,NULL,NULL
8585,flat,rent,Zrenjanin,Lesnina,50,NULL,NULL,"2 / 3",NULL,NULL,2,1,350,Srbija,Novogradnja,NULL,NULL
8586,flat,rent,Beograd,"Kosančićev venac",45,NULL,NULL,"2 / 3",NULL,Samostalno,2,1,330,Srbija,Izvorno,NULL,NULL
8587,flat,sale,"Novi Sad",Centar,50,NULL,NULL,"5 / 5",Da,Centralno,2,1,75000,Srbija,Izvorno,NULL,NULL
8588,flat,rent,Beograd,"Novi Beograd Blok 32 (Crkva sv. Dimitrija)",63,NULL,NULL,"2 / 5",NULL,Centralno,2,1,1000,Srbija,Novogradnja,NULL,NULL
8589,flat,rent,Beograd,"Novi Beograd Blok 60",47,NULL,NULL,"8 / 9",NULL,Centralno,2,1,550,Srbija,Novogradnja,NULL,NULL
8590,flat,sale,Beograd,Kaluđerica,93,NULL,NULL,"- / -",Da,"Samostalno, Klima",4,NULL,67000,Srbija,Standardna,NULL,NULL
8591,flat,rent,Beograd,"Južni bulevar",46,NULL,NULL,"2 / 5",NULL,Centralno,2,1,400,Srbija,Novogradnja,NULL,NULL
8592,flat,sale,"Novi Sad",Petrovaradin,48,NULL,NULL,"1 / 4",NULL,Centralno,2,1,NULL,Srbija,NULL,NULL,NULL
8593,flat,sale,Beograd,Zvezdara,59,NULL,NULL,"2 / 8",Da,Centralno,2,NULL,135700,Srbija,Novogradnja,NULL,NULL
8594,flat,rent,Beograd,Voždovac,56,NULL,NULL,"1 / -",NULL,Centralno,2,1,550,Srbija,Novogradnja,NULL,NULL
8595,flat,rent,Beograd,"Vračar (Hram)",70,NULL,NULL,"4 / -",NULL,Centralno,3,2,700,Srbija,Novogradnja,NULL,NULL
8596,flat,rent,Beograd,"Novi Beograd Blok 65",95,NULL,NULL,"2 / -",NULL,Centralno,3,2,1200,Srbija,Novogradnja,NULL,NULL
8597,flat,rent,Beograd,"Donji Dorćol",65,NULL,NULL,"- / -",NULL,Centralno,3,1,500,Srbija,NULL,NULL,NULL
8598,flat,rent,Beograd,"Đeram pijaca",100,NULL,NULL,"4 / -",NULL,Centralno,3,2,700,Srbija,NULL,NULL,NULL
8599,flat,rent,Beograd,Čubura,100,NULL,NULL,"3 / -",NULL,Centralno,3,2,2000,Srbija,Novogradnja,NULL,NULL
8600,flat,sale,Beograd,"Vračar (Centar)",101,NULL,NULL,"2 / 3",Da,Centralno,4,2,260000,Srbija,Izvorno,NULL,NULL
8601,flat,sale,Beograd,"Novi Beograd Blok 70a",108,NULL,NULL,"3 / 8",Da,Centralno,4,2,195000,Srbija,Standardna,NULL,NULL
8602,flat,sale,Beograd,"Trg Republike ( centar )",110,NULL,NULL,"6 / 6",Da,Samostalno,4,1,199000,Srbija,Novogradnja,NULL,NULL
8603,flat,sale,"Novi Sad","Subotički bulevar",25,NULL,NULL,"- / 2",Da,Samostalno,1,1,44290,Srbija,Novogradnja,NULL,NULL
8604,flat,rent,Beograd,"Novi Beograd Blok 33 (Genex kula)",91,NULL,NULL,"3 / 8",Da,Centralno,3,2,600,Srbija,Kompletna,NULL,NULL
8605,flat,sale,"Novi Sad",Grbavica,52,NULL,NULL,"4 / 5",Da,Centralno,2,1,69630,Srbija,NULL,NULL,NULL
8606,flat,sale,"Novi Sad",Grbavica,25,NULL,NULL,"1 / 3",Da,Centralno,NULL,NULL,50650,Srbija,NULL,NULL,NULL
8607,flat,sale,Beograd,Zvezdara,88,NULL,NULL,"4 / 7",Da,Centralno,3,NULL,193600,Srbija,Novogradnja,NULL,NULL
8608,flat,sale,"Sremska Kamenica","Tatarsko brdo",70,NULL,NULL,"0 / 2",NULL,NULL,NULL,2,108150,Srbija,U,NULL,NULL
8609,flat,sale,Beograd,"Sava mala",54,NULL,NULL,"2 / 5",Da,"Samostalno, Klima",3,NULL,235000,Srbija,Standardna,NULL,NULL
8610,flat,sale,Beograd,Voždovac,100,NULL,NULL,"1 / 5",Da,NULL,4,NULL,209000,Srbija,U,NULL,NULL
8611,flat,sale,"Novi Sad",Grbavica,26,NULL,NULL,"2 / 6",Da,Centralno,NULL,NULL,48200,Srbija,NULL,NULL,NULL
8612,flat,rent,Beograd,"Vračar (Hram)",80,NULL,NULL,"2 / 4",Da,Centralno,3,2,900,Srbija,Delimična,NULL,NULL
8613,flat,sale,Beograd,Voždovac,85,NULL,NULL,"3 / 5",Da,NULL,3,NULL,177650,Srbija,U,NULL,NULL
8614,flat,sale,Beograd,"Zemun (Centar)",86,NULL,NULL,"19 / 21",Da,Centralno,3,2,210000,Srbija,Kompletna,NULL,NULL
8615,flat,sale,"Novi Sad",Bulevar,125,NULL,NULL,"2 / 4",Da,Centralno,4,NULL,NULL,Srbija,NULL,NULL,NULL
8616,flat,sale,Beograd,"Mirijevo II",65,NULL,NULL,"8 / 8",Da,Centralno,2,1,85000,Srbija,Kompletna,NULL,NULL
8617,flat,sale,"Novi Sad","Detelinara nova",55,NULL,NULL,"1 / 5",Da,Centralno,2,1,79310,Srbija,NULL,NULL,NULL
8618,flat,sale,"Novi Sad",Spens,36,NULL,NULL,"- / -",Da,NULL,NULL,NULL,49440,Srbija,NULL,NULL,NULL
8619,flat,sale,"Novi Sad",Spens,105,NULL,NULL,"1 / 5",Da,Centralno,4,2,144200,Srbija,NULL,NULL,NULL
8620,flat,sale,"Novi Sad","Detelinara nova",106,NULL,NULL,"- / -",NULL,NULL,NULL,NULL,174690,Srbija,NULL,NULL,NULL
8621,flat,sale,"Novi Sad",Veternik,29,NULL,NULL,"- / 3",Da,Centralno,1,1,35020,Srbija,NULL,NULL,NULL
8622,flat,sale,"Novi Sad",Spens,105,NULL,NULL,"1 / -",Da,Centralno,4,2,144200,Srbija,NULL,NULL,NULL
8623,flat,sale,"Novi Sad",Spens,105,NULL,NULL,"1 / 5",Da,NULL,4,NULL,144200,Srbija,NULL,NULL,NULL
8624,flat,sale,"Novi Sad",Spens,105,NULL,NULL,"1 / 5",Da,Centralno,4,2,144200,Srbija,NULL,NULL,NULL
8625,flat,sale,Beograd,"Braće Jerković",62,NULL,NULL,"4 / 4",Da,Samostalno,3,1,70000,Srbija,Izvorno,NULL,NULL
8626,flat,sale,Beograd,Banjica,62,NULL,NULL,"2 / 5",Da,Centralno,3,1,102000,Srbija,Izvorno,NULL,NULL
8627,home,rent,Niš,Palilula,250,NULL,NULL,NULL,Da,NULL,NULL,NULL,1500,Srbija,Novogradnja,NULL,NULL
8628,flat,sale,Niš,Marger,94,NULL,NULL,"3 / -",Da,"Centralno, Klima",3,NULL,110000,Srbija,Standardna,NULL,NULL
8629,home,sale,Beograd,"Borča I",80,2012,NULL,NULL,NULL,Samostalno,3,1,40000,Srbija,Novogradnja,NULL,NULL
8630,home,sale,Beograd,"Borča I",134,NULL,NULL,NULL,NULL,"Samostalno, Klima",4,2,60000,Srbija,Standardna,NULL,NULL
8631,home,sale,"Mali Zvornik","Donja Borina bb",150,NULL,NULL,NULL,Da,Centralno,6,2,55000,Srbija,Novogradnja,NULL,NULL
8632,home,sale,Beograd,"Borča I",110,NULL,NULL,NULL,NULL,Samostalno,4,2,72000,Srbija,Izvorno,NULL,NULL
8633,home,sale,Beograd,"Borča I",115,NULL,NULL,NULL,NULL,Samostalno,5,2,169000,Srbija,Izvorno,NULL,NULL
8634,home,sale,Beograd,"Borča I",75,NULL,NULL,NULL,Da,NULL,2,1,36000,Srbija,Izvorno,NULL,NULL
8635,home,sale,Beograd,"Borča I",100,NULL,NULL,NULL,NULL,Samostalno,3,1,49500,Srbija,Izvorno,NULL,NULL
8636,flat,sale,"Novi Sad",Telep,64,NULL,NULL,"1 / -",NULL,Podno,NULL,NULL,NULL,Srbija,NULL,NULL,NULL
8637,home,sale,Beograd,"Borča I",195,NULL,NULL,NULL,NULL,Samostalno,5,1,200000,Srbija,Izvorno,NULL,NULL
8638,flat,sale,Beograd,"Centar (uži)",40,NULL,NULL,"1 / 4",Da,"Centralno, Klima",2,NULL,103700,Srbija,Novogradnja,NULL,NULL
8639,home,sale,Dimitrovgrad,Sofijska,85,NULL,NULL,NULL,Da,"Samostalno, Klima",1,1,39000,Srbija,Izvorno,NULL,NULL
8640,home,sale,Beograd,"Borča I",229,2002,NULL,NULL,Da,"Samostalno, Klima",6,2,110000,Srbija,Novogradnja,NULL,NULL
8641,flat,sale,Beograd,"Borča I",24,NULL,NULL,"3 / 4",NULL,Centralno,1,1,24500,Srbija,Izvorno,NULL,NULL
8642,home,sale,Beograd,Krnjača,47,NULL,NULL,NULL,Da,Samostalno,2,1,55000,Srbija,Izvorno,NULL,NULL
8643,home,sale,Beograd,"Padinska skela",200,NULL,NULL,NULL,NULL,"Samostalno, Klima",5,1,62000,Srbija,Izvorno,NULL,NULL
8644,flat,sale,"Novi Sad",Spens,105,NULL,NULL,"1 / 5",Da,NULL,NULL,NULL,144200,Srbija,NULL,NULL,NULL
8645,flat,sale,Beograd,"Borča I",61,NULL,NULL,"1 / 3",Da,"Samostalno, Klima",4,1,73200,Srbija,Novogradnja,NULL,NULL
8646,flat,rent,Niš,Marger,94,NULL,NULL,"3 / -",Da,"Centralno, Klima",3,NULL,550,Srbija,Standardna,NULL,NULL
8647,flat,sale,Beograd,"Beograd na vodi",110,NULL,NULL,"15 / 15",Da,"Centralno, Klima",2,1,358888,Srbija,Novogradnja,NULL,kalorimetri
8648,home,sale,Beograd,"Medaković III",150,2001,NULL,NULL,NULL,"Samostalno, Klima",4,3,135000,Srbija,Novogradnja,NULL,NULL
8649,flat,sale,Beograd,"Beograd na vodi",82,NULL,NULL,"6 / 20",NULL,Centralno,2,1,220888,Srbija,Novogradnja,NULL,NULL
8650,home,sale,"Stara Pazova","Branka Radičevića",210,NULL,NULL,NULL,Da,"Samostalno, Klima",1,1,60000,Srbija,Izvorno,NULL,NULL
8651,home,sale,Beograd,"Veliki mokri lug",191,NULL,NULL,NULL,NULL,"Samostalno, Klima",4,3,120000,Srbija,Novogradnja,NULL,NULL
8652,flat,sale,Beograd,"Gradska bolnica",116,2009,NULL,"6 / 6",Da,"Samostalno, Klima",4,1,170000,Srbija,Izvorno,NULL,NULL
8653,flat,sale,Beograd,"Beograd na vodi",77,NULL,NULL,"16 / 17",Da,"Centralno, Klima",2,1,214888,Srbija,Novogradnja,NULL,kalorimetri
8654,flat,sale,Beograd,"Padinska skela",32,NULL,NULL,"5 / 5",Da,Samostalno,1,1,17500,Srbija,Izvorno,NULL,NULL
8655,flat,sale,Beograd,"Novi Beograd Blok 3",41,NULL,NULL,"2 / 4",Da,"Centralno, Klima",2,1,86900,Srbija,Standardna,NULL,NULL
8656,home,sale,Beograd,"Borča I",104,NULL,NULL,NULL,NULL,"Centralno, Klima",4,2,130000,Srbija,Izvorno,NULL,NULL
8657,home,sale,Beograd,"Borča I",163,NULL,NULL,NULL,NULL,"Samostalno, Klima",1,1,100000,Srbija,Novogradnja,NULL,NULL
8658,home,sale,Beograd,"Borča I",190,NULL,NULL,NULL,NULL,"Samostalno, Klima",5,2,130000,Srbija,Novogradnja,NULL,NULL
8659,flat,sale,Beograd,"Zemun (Meandri)",59,2015,NULL,"- / 2",Da,"Samostalno, Klima",2,1,79000,Srbija,Novogradnja,NULL,NULL
8660,flat,sale,Beograd,"Novi Beograd Blok 1 (Fontana)",57,NULL,NULL,"5 / 8",Da,"Centralno, Klima",2,1,130000,Srbija,Standardna,NULL,NULL
8661,flat,sale,"Novi Sad","Liman 2",62,NULL,NULL,"3 / -",Da,NULL,NULL,NULL,89410,Srbija,NULL,NULL,NULL
8662,home,sale,Beograd,"Borča I",300,NULL,NULL,NULL,NULL,"Samostalno, Klima",7,4,210000,Srbija,Novogradnja,NULL,NULL
8663,flat,sale,Beograd,"Borča I",18,NULL,NULL,"- / 3",NULL,"Centralno, Klima",1,1,18000,Srbija,Izvorno,NULL,NULL
8664,flat,sale,Beograd,"Zemun (Centar)",51,NULL,NULL,"- / 4",Da,Centralno,2,1,105000,Srbija,Standardna,NULL,NULL
8665,home,sale,Beograd,"Borča I",240,NULL,NULL,NULL,NULL,"Samostalno, Klima",1,1,68000,Srbija,Novogradnja,NULL,NULL
8666,flat,sale,Beograd,"Mirijevo I",50,NULL,NULL,"4 / 4",Da,Samostalno,2,1,65000,Srbija,Novogradnja,NULL,NULL
8667,home,sale,Beograd,Ovča,96,NULL,NULL,NULL,NULL,NULL,7,3,65000,Srbija,Novogradnja,NULL,NULL
8668,home,sale,Beograd,"Borča I",81,NULL,NULL,NULL,NULL,NULL,3,1,45000,Srbija,Standardna,NULL,NULL
8669,flat,sale,Beograd,"Novi Beograd Blok 70 (Kineski TC)",66,NULL,NULL,"4 / 4",NULL,"Centralno, Klima",2,1,109000,Srbija,Standardna,NULL,NULL
8670,home,sale,Beograd,Ovča,150,NULL,NULL,NULL,NULL,NULL,1,1,33000,Srbija,U,NULL,NULL
8671,flat,sale,Beograd,"Dunavski kej",58,1985,NULL,"- / 5",Da,"Centralno, Klima",2,1,140000,Srbija,Standardna,NULL,NULL
8672,flat,sale,Beograd,"Borča III",53,2005,NULL,"2 / 2",Da,"Centralno, Klima",2,1,52500,Srbija,Novogradnja,NULL,NULL
8673,home,sale,Beograd,Ovča,20,NULL,NULL,NULL,NULL,NULL,1,1,23000,Srbija,Standardna,NULL,NULL
8674,flat,rent,Beograd,"Novi Beograd Blok 11c (Stari Merkator)",60,NULL,NULL,"8 / 16",NULL,"Centralno, Klima",2,1,300,Srbija,Standardna,NULL,NULL
8675,home,sale,Beograd,"Borča I",230,NULL,NULL,NULL,NULL,"Samostalno, Klima",6,2,110000,Srbija,Novogradnja,NULL,NULL
8676,flat,sale,Beograd,Konjarnik,65,NULL,NULL,"1 / 4",NULL,Centralno,2,1,93500,Srbija,Standardna,NULL,NULL
8677,flat,rent,Beograd,Kalemegdan,80,NULL,NULL,"5 / 7",NULL,Centralno,2,1,900,Srbija,Novogradnja,NULL,NULL
8678,home,sale,Beograd,"Borča I",390,NULL,NULL,NULL,NULL,NULL,1,1,120000,Srbija,Standardna,NULL,NULL
8679,home,sale,Beograd,"Borča I",80,NULL,NULL,NULL,NULL,"Samostalno, Klima",3,2,42000,Srbija,Novogradnja,NULL,NULL
8680,home,sale,Beograd,"Borča I",100,NULL,NULL,NULL,NULL,Samostalno,4,1,70000,Srbija,Standardna,NULL,NULL
8681,flat,sale,"Novi Sad","Subotički bulevar",25,NULL,NULL,"3 / 5",Da,Centralno,1,1,49960,Srbija,Novogradnja,NULL,NULL
8682,home,sale,Beograd,Ovča,100,NULL,NULL,NULL,NULL,Klima,3,2,77000,Srbija,Novogradnja,NULL,NULL
8683,flat,sale,Beograd,"Novi Beograd Blok 11a (Opština NBG)",66,NULL,NULL,"- / 6",NULL,Centralno,2,1,145000,Srbija,Standardna,NULL,NULL
8684,home,sale,Beograd,"Borča I",318,NULL,NULL,NULL,NULL,"Samostalno, Klima",7,2,80000,Srbija,Novogradnja,NULL,NULL
8685,flat,sale,Beograd,Retenzija,51,NULL,NULL,"5 / 5",NULL,"Centralno, Klima",2,1,103000,Srbija,Standardna,NULL,NULL
8686,home,sale,Beograd,"Borča I",112,NULL,NULL,NULL,NULL,Samostalno,1,1,48000,Srbija,Standardna,NULL,NULL
8687,home,sale,Beograd,"Borča I",140,NULL,NULL,NULL,NULL,"Samostalno, Klima",4,1,45000,Srbija,Novogradnja,NULL,NULL
8688,flat,sale,Beograd,"Beograd na vodi",83,2020,NULL,"9 / 17",Da,"Centralno, Klima",2,2,285000,Srbija,Standardna,NULL,NULL
8689,flat,sale,"Stara Pazova",Hvjezdoslavova,52,NULL,NULL,"1 / 3",Da,NULL,2,NULL,42640,Srbija,Novogradnja,NULL,NULL
8690,flat,sale,Beograd,"Borča I",100,NULL,NULL,"- / 1",NULL,NULL,3,1,75000,Srbija,Izvorno,NULL,NULL
8691,home,sale,Beograd,"Borča I",80,NULL,NULL,NULL,NULL,"Samostalno, Klima",4,1,75000,Srbija,Novogradnja,NULL,NULL
8692,home,sale,Beograd,"Borča I",300,NULL,NULL,NULL,NULL,"Samostalno, Klima",5,2,150000,Srbija,Novogradnja,NULL,NULL
8693,home,sale,Beograd,"Borča I",100,NULL,NULL,NULL,NULL,"Samostalno, Klima",4,1,45000,Srbija,Novogradnja,NULL,NULL
8694,flat,sale,"Novi Sad",Grbavica,25,NULL,NULL,"5 / 5",Da,NULL,1,NULL,47380,Srbija,NULL,NULL,NULL
8695,home,sale,Beograd,Kotež,200,NULL,NULL,NULL,NULL,"Samostalno, Klima",5,2,55000,Srbija,Novogradnja,NULL,NULL
8696,home,sale,Beograd,"Borča I",78,NULL,NULL,NULL,Da,NULL,1,1,40000,Srbija,Standardna,NULL,NULL
